Time Series Search Export,Search term,Search filters,,Last update of Residential property prices data,Downloaded at,Source,Source URL,Download URL,About Residential property prices
,,FREQ:Frequency,Q:Quarterly,2026-03-26,2026-04-13 15:36 CEST,BIS,https://data.bis.org/topics/RPP/data?data_view=table&filter=FREQ%3DQ%255EUNIT_MEASURE%3D628%255EVALUE%3DR%255EYEAR%3D2000%257C2001%257C2002%257C2003%257C2004%257C2005%257C2006%257C2007%257C2008%257C2009%257C2010%257C2011%257C2012%257C2013%257C2014%257C2015%257C2016%257C2017%257C2018%257C2019%257C2021%257C2020%257C2022%257C2025%257C2024%257C2023,https://data.bis.org/topics/RPP/data?data_view=table&filter=FREQ%3DQ%255EUNIT_MEASURE%3D628%255EVALUE%3DR%255EYEAR%3D2000%257C2001%257C2002%257C2003%257C2004%257C2005%257C2006%257C2007%257C2008%257C2009%257C2010%257C2011%257C2012%257C2013%257C2014%257C2015%257C2016%257C2017%257C2018%257C2019%257C2021%257C2020%257C2022%257C2025%257C2024%257C2023&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/RPP
,,UNIT_MEASURE:Unit of measure,"628:Index, 2010 = 100",,,,,,
,,VALUE:Value,R:Real,,,,,,
,,YEAR:Year,"2000:,2001:,2002:,2003:,2004:,2005:,2006:,2007:,2008:,2009:,2010:,2011:,2012:,2013:,2014:,2015:,2016:,2017:,2018:,2019:,2021:,2020:,2022:,2025:,2024:,2023:",,,,,,
,,TOPIC:Topic,RPP:Property prices / Residential property prices,,,,,,

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,VALUE:Value,UNIT_MEASURE:Unit of measure,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-06-30,F:Free,,A:Normal value,76.7038
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-09-30,F:Free,,A:Normal value,74.1228
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-12-31,F:Free,,A:Normal value,72.5047
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-03-31,F:Free,,A:Normal value,74.9522
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-06-30,F:Free,,A:Normal value,72.334
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-09-30,F:Free,,A:Normal value,71.3982
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-12-31,F:Free,,A:Normal value,74.0411
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-03-31,F:Free,,A:Normal value,69.1496
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-06-30,F:Free,,A:Normal value,69.9017
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-09-30,F:Free,,A:Normal value,68.5213
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-12-31,F:Free,,A:Normal value,67.6561
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-03-31,F:Free,,A:Normal value,64.4591
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-06-30,F:Free,,A:Normal value,65.5591
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-09-30,F:Free,,A:Normal value,64.6241
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-12-31,F:Free,,A:Normal value,67.2911
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-03-31,F:Free,,A:Normal value,65.8405
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-06-30,F:Free,,A:Normal value,66.7461
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-09-30,F:Free,,A:Normal value,67.0043
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-12-31,F:Free,,A:Normal value,70.9378
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-03-31,F:Free,,A:Normal value,68.7204
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-06-30,F:Free,,A:Normal value,69.5423
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-09-30,F:Free,,A:Normal value,70.2034
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-12-31,F:Free,,A:Normal value,71.0152
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-03-31,F:Free,,A:Normal value,71.67
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-06-30,F:Free,,A:Normal value,74.9319
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-09-30,F:Free,,A:Normal value,76.8466
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-12-31,F:Free,,A:Normal value,77.9789
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-03-31,F:Free,,A:Normal value,81.0897
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-06-30,F:Free,,A:Normal value,82.5343
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-09-30,F:Free,,A:Normal value,83.3063
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-12-31,F:Free,,A:Normal value,85.2159
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-03-31,F:Free,,A:Normal value,88.6046
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-06-30,F:Free,,A:Normal value,89.5352
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-09-30,F:Free,,A:Normal value,89.9383
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-12-31,F:Free,,A:Normal value,91.2689
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-03-31,F:Free,,A:Normal value,92.7973
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-06-30,F:Free,,A:Normal value,94.3873
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-09-30,F:Free,,A:Normal value,95.6031
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-12-31,F:Free,,A:Normal value,97.2397
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-03-31,F:Free,,A:Normal value,97.9763
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-06-30,F:Free,,A:Normal value,99.0303
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-09-30,F:Free,,A:Normal value,99.6018
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-12-31,F:Free,,A:Normal value,103.3616
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-03-31,F:Free,,A:Normal value,100.8708
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-06-30,F:Free,,A:Normal value,104.1921
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-09-30,F:Free,,A:Normal value,105.8583
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-12-31,F:Free,,A:Normal value,106.7902
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-03-31,F:Free,,A:Normal value,108.3175
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-06-30,F:Free,,A:Normal value,110.7329
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-09-30,F:Free,,A:Normal value,111.8859
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-12-31,F:Free,,A:Normal value,114.5252
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-03-31,F:Free,,A:Normal value,115.9779
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-06-30,F:Free,,A:Normal value,118.8959
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-09-30,F:Free,,A:Normal value,120.7125
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-12-31,F:Free,,A:Normal value,122.2381
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-03-31,F:Free,,A:Normal value,124.2525
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-06-30,F:Free,,A:Normal value,124.5696
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-09-30,F:Free,,A:Normal value,126.4001
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-12-31,F:Free,,A:Normal value,126.8309
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-03-31,F:Free,,A:Normal value,128.3606
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-06-30,F:Free,,A:Normal value,131.0959
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-09-30,F:Free,,A:Normal value,131.5936
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-12-31,F:Free,,A:Normal value,128.7946
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-03-31,F:Free,,A:Normal value,131.3725
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-06-30,F:Free,,A:Normal value,131.1939
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-09-30,F:Free,,A:Normal value,132.5524
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-12-31,F:Free,,A:Normal value,133.3213
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-03-31,F:Free,,A:Normal value,132.3706
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-06-30,F:Free,,A:Normal value,134.1879
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-09-30,F:Free,,A:Normal value,136.317
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-12-31,F:Free,,A:Normal value,137.0124
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-03-31,F:Free,,A:Normal value,136.12
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-06-30,F:Free,,A:Normal value,139.6029
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-09-30,F:Free,,A:Normal value,138.4342
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-12-31,F:Free,,A:Normal value,136.8511
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-03-31,F:Free,,A:Normal value,139.2325
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-06-30,F:Free,,A:Normal value,139.4005
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-09-30,F:Free,,A:Normal value,141.2238
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-12-31,F:Free,,A:Normal value,140.1824
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-03-31,F:Free,,A:Normal value,141.1364
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-06-30,F:Free,,A:Normal value,137.0211
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-09-30,F:Free,,A:Normal value,140.3199
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-12-31,F:Free,,A:Normal value,140.378
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-03-31,F:Free,,A:Normal value,142.1109
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-06-30,F:Free,,A:Normal value,142.8068
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-09-30,F:Free,,A:Normal value,143.1498
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-12-31,F:Free,,A:Normal value,142.3745
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-03-31,F:Free,,A:Normal value,142.3778
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-06-30,F:Free,,A:Normal value,139.8483
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-09-30,F:Free,,A:Normal value,138.0041
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-12-31,F:Free,,A:Normal value,133.3514
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-03-31,F:Free,,A:Normal value,135.6189
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-06-30,F:Free,,A:Normal value,131.8282
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-09-30,F:Free,,A:Normal value,134.3714
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-12-31,F:Free,,A:Normal value,127.1465
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-03-31,F:Free,,A:Normal value,135.933
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-06-30,F:Free,,A:Normal value,132.5403
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-09-30,F:Free,,A:Normal value,135.6358
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-12-31,F:Free,,A:Normal value,133.7678
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-03-31,F:Free,,A:Normal value,134.2306
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-06-30,F:Free,,A:Normal value,138.7601
"BIS,WS_SPP,1.0",Q.CO.R.628,Q:Quarterly,CO:Colombia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-09-30,F:Free,,A:Normal value,138.9944
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-03-31,F:Free,,A:Normal value,55.2744
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-06-30,F:Free,,A:Normal value,54.1254
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-09-30,F:Free,,A:Normal value,57.1872
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-12-31,F:Free,,A:Normal value,56.5158
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-03-31,F:Free,,A:Normal value,55.1552
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-06-30,F:Free,,A:Normal value,54.9203
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-09-30,F:Free,,A:Normal value,56.7429
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-12-31,F:Free,,A:Normal value,56.7277
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-03-31,F:Free,,A:Normal value,64.8656
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-06-30,F:Free,,A:Normal value,66.2619
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-09-30,F:Free,,A:Normal value,68.6454
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-12-31,F:Free,,A:Normal value,69.6985
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-03-31,F:Free,,A:Normal value,70.6359
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-06-30,F:Free,,A:Normal value,71.6126
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-09-30,F:Free,,A:Normal value,72.7588
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-12-31,F:Free,,A:Normal value,72.2423
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-03-31,F:Free,,A:Normal value,76.355
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-06-30,F:Free,,A:Normal value,79.5674
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-09-30,F:Free,,A:Normal value,81.3354
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-12-31,F:Free,,A:Normal value,85.2321
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-03-31,F:Free,,A:Normal value,91.4446
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-06-30,F:Free,,A:Normal value,96.8305
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-09-30,F:Free,,A:Normal value,99.451
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-12-31,F:Free,,A:Normal value,100.5375
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-03-31,F:Free,,A:Normal value,109.3745
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-06-30,F:Free,,A:Normal value,110.1619
"BIS,WS_SPP,1.0",Q.CY.R.628,Q:Quarterly,CY:Cyprus,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-09-30,F:Free,,A:Normal value,110.3764
